time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1774473186484137700,0.0741376953125,-0.8165998762458563,0.1235954000085592,0.2444697044901549,-0.1056724414229393,-0.3062426149845123,-0.1261518895626068
1774473186494166000,0.084166015625,-0.6010381402015685,0.1148351704478263,0.2114784122534096,-0.1169073954224586,-0.3504080772399902,-0.1817874014377594
1774473186504193800,0.09419384765625,-0.384021529173851,0.1628460449010133,0.1968339469596743,-0.136896014213562,-0.3788245320320129,-0.2206093668937683
1774473186514221600,0.1042216796875,-0.2347416528105735,0.2052496008664369,0.1207797580659389,-0.1539325565099716,-0.4082401990890503,-0.2390357553958892
1774473186524249900,0.114249755859375,0.0151689275592565,0.201709736302495,0.0443057363249361,-0.1659394204616546,-0.4047586619853973,-0.2473472207784652
1774473186534277600,0.124277587890625,0.2574550044000148,0.2261144019797444,-0.0541772881284356,-0.1826961785554886,-0.3635609447956085,-0.2522392272949219
1774473186544306000,0.134305908203125,0.2971908024609089,0.2821691744178533,-0.0641460166960954,-0.2076678425073623,-0.3280889689922333,-0.2612596154212951
1774473186554333700,0.144333740234375,0.1408405493199825,0.3055918433204293,-0.0241717337042093,-0.2329127192497253,-0.3390641510486603,-0.2826301753520965
1774473186564361700,0.15436181640625,-0.0722679483532905,0.3173752200946211,0.0388641297928988,-0.2634671628475189,-0.3683650493621826,-0.3257526159286499
1774473186574389800,0.1643896484375,-0.4864706807792186,0.373031056343019,0.1623435022063553,-0.3002558350563049,-0.4770413041114807,-0.4091988801956177
1774473186584417800,0.174417724609375,-0.7931734079509973,0.4883668697893619,0.2398775543943047,-0.3396788835525512,-0.6610303521156311,-0.4784503877162933
1774473186594445800,0.18444580078125,-0.6816992383688688,0.6206126092433929,0.1946538264416158,-0.3602098822593689,-0.8287023901939392,-0.4829411804676056
1774473186604475000,0.194474853515625,-0.403020244154334,0.6647387512177229,0.1545141237549483,-0.3905656635761261,-0.8954358696937561,-0.4704480171203613
1774473186614502700,0.204502685546875,-0.1152846677809953,0.6115268009901046,0.1268644848071038,-0.4174520373344421,-0.884211540222168,-0.4601825177669525
1774473186624530700,0.21453076171875,0.0198778359025716,0.5359665330931545,-0.016063611376658,-0.4219855368137359,-0.8164282441139221,-0.4461497962474823
1774473186634558700,0.224558837890625,0.1338099200308322,0.5118143808722496,-0.1030543509569019,-0.4202629327774048,-0.7298012375831604,-0.4171187281608581
1774473186644586800,0.234586669921875,0.1829781478255987,0.631086364723742,-0.109744277049601,-0.4364096820354461,-0.6487349271774292,-0.3827700614929199
1774473186654614800,0.24461474609375,0.0896931304067373,0.765991678775847,-0.0443211530897766,-0.4678162038326263,-0.5791577696800232,-0.3490547835826874
