time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1774470337874701000,0.086701171875,-0.0930798502355814,-0.1209118600130081,-0.8815513641059398,-0.832337498664856,1.6735743284225464,0.201388418674469
1774470337884728000,0.09672802734375,-0.568582562276721,-0.0552200751796364,-0.7769004646725952,-1.0040271282196045,1.1300253868103027,0.1846918314695358
1774470337894750700,0.106750732421875,-1.6995903332442044,0.3017565029412508,-0.3951394277766347,-1.2444674968719482,0.3709676861763,0.250635951757431
1774470337904777700,0.11677783203125,-1.846283115723729,-0.0393298476085066,0.2907983249448239,-1.472262978553772,-0.3066278100013733,0.4134261310100555
1774470337914804700,0.1268046875,-1.879056673556566,-0.3118725310251116,0.7379930802598595,-1.6783103942871094,-0.8651803731918335,0.6066944003105164
1774470337924831700,0.136831787109375,-1.892985245665908,-0.0780760501101613,-0.072079586174339,-1.6175107955932615,-1.637345314025879,0.8441779017448425
1774470337934858800,0.146858642578125,-2.137727483487129,0.2584264797806739,-2.1171565507538617,-1.6207406520843506,-2.3114514350891118,0.9283077120780944
1774470337944885800,0.1568857421875,-2.0170833344995973,0.4405801594808697,-1.281811934288591,-1.6530723571777344,-2.816450595855713,0.9623379111289978
1774470337954912800,0.166912841796875,-0.7543705068260431,0.2641056944608688,-0.6135547996863723,-1.8428921699523928,-2.8333215713500977,0.8989773392677307
1774470337964938800,0.176938720703125,0.8100216668993234,0.3629039223432541,0.729138012022525,-2.0707430839538574,-2.3159379959106445,0.8027670383453369
1774470337974965800,0.1869658203125,2.373016248786449,0.0095896661221981,1.3028500461421906,-2.214232921600342,-1.537978172302246,0.7460179924964905
1774470337984992800,0.19699267578125,2.813499669894576,-0.574304154793918,1.6148592091590166,-2.178499460220337,-0.8290303349494934,0.6763315796852112
1774470337995019800,0.207019775390625,1.941008979600668,-1.2531526799067854,1.8190536018840968,-1.936323285102844,-0.4204795658588409,0.585414707660675
1774470338005046500,0.217046630859375,0.6386474476277828,-1.9184630935326217,2.0955672347582874,-1.5918482542037964,-0.2530440092086792,0.6105887293815613
1774470338015073800,0.22707373046875,0.2748977221101522,-2.0685911111578346,2.368822888749838,-1.276994705200195,-0.1937066316604614,0.7455382943153381
1774470338025100800,0.237100830078125,0.619780834594369,-1.485234758119285,2.4126349963389337,-1.057136297225952,-0.290056824684143,0.9506877660751344
1774470338035126800,0.247126708984375,1.259955053398013,-0.2625397603183985,2.006231393356621,-0.9175523519515992,-0.5082661509513855,1.1568819284439087
1774470338045153500,0.257153564453125,1.627437535703182,0.6110717506989837,1.7809240699760616,-0.844274640083313,-0.6900910139083862,1.313584327697754
1774470338055180800,0.267180908203125,2.136937209892273,0.9399608829766511,1.8321819635264571,-0.7935845851898193,-0.6570204496383667,1.4262144565582275
1774470338065207800,0.277207763671875,2.3550006996244197,0.7240908116355538,1.4257352520547806,-0.6307982802391052,-0.3771440982818603,1.4451377391815186
1774470338075234600,0.287234619140625,1.862499506509304,0.2506909170925617,0.387129578191787,-0.3330709636211395,0.0896518602967262,1.3770442008972168
1774470338085261800,0.29726171875,0.7525193260014057,-1.138160857592523,-0.2665171395167708,0.158026784658432,0.6675469279289246,1.127583384513855
1774470338095288800,0.307288818359375,-1.7979753041505813,-2.809547132876516,-0.4039131013408303,0.7450138926506042,1.0437618494033811,0.9989721775054932
1774470338105315600,0.317315673828125,0.6996627650827169,-2.2592504611358044,-1.419631966743618,0.9966290593147278,1.7381060123443604,0.5939012765884399
