time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1774472694441357000,0.067357177734375,-0.1061439144700765,-0.0856301187515258,0.3939684112358838,-0.3763135969638824,-0.0831997096538543,0.1714250296354293
1774472694451375400,0.077375244140625,-0.1073649806976318,0.0134013333648443,0.438620038389042,-0.4027133584022522,-0.0286509953439235,0.1676112562417984
1774472694461393200,0.08739306640625,-0.0407704018056392,0.1512897548809647,0.5879873738400637,-0.4031709134578705,0.0153151294216513,0.1500863283872604
1774472694471412200,0.097412109375,-0.0298696530848741,0.26200521505028,0.774291743478924,-0.3751659393310547,0.0217813625931739,0.1374546736478805
1774472694481430000,0.107429931640625,-0.1364952135920524,0.3519903141409158,0.9863077697403728,-0.3251469731330871,0.021145399659872,0.1425402462482452
1774472694491448000,0.117447998046875,-0.2747948462575674,0.2754477572083473,1.0486047975689172,-0.2826517224311828,0.0103737125173211,0.1453621387481689
1774472694501466000,0.127466064453125,-0.5354150366902352,0.2902151182293891,0.9495509144250304,-0.2242176830768585,-0.0923449397087097,0.1279993951320648
1774472694511484200,0.137484130859375,-0.8773299470186233,0.3970107746064663,0.9906683030374348,-0.180196464061737,-0.0200793016701936,0.1511843204498291
1774472694521502000,0.147501953125,-1.218626433187723,0.3600017711609601,0.789873270427063,-0.1496358811855316,0.2502528429031372,0.189447820186615
1774472694531520300,0.157520263671875,-1.2631155632555484,0.5298980268344283,0.5494989454917609,-0.1252845525741577,0.5003934502601624,0.2298889011144638
1774472694541538300,0.167538330078125,-1.0346855778098103,0.7750751489415765,0.451489968290925,-0.1067817062139511,0.6614776849746704,0.2426707446575164
1774472694551556000,0.17755615234375,-0.6541524752736091,0.7643827822744846,0.5689393398251384,-0.0977975651621818,0.6987283825874329,0.2355994880199432
1774472694561575200,0.1875751953125,-0.4819371290028095,0.3090153880283236,0.9509018906425684,-0.0808563977479934,0.6973296999931335,0.2316439002752304
1774472694571593000,0.197593017578125,-0.2859574607849121,0.0864601398348808,1.1640373493880032,-0.0669634267687797,0.6671334505081177,0.2329473197460174
1774472694581611300,0.207611328125,-0.2496662502199411,0.1029421958193183,1.0501159327842295,-0.0756133794784545,0.5724823474884033,0.244900643825531
1774472694591629000,0.217629150390625,-0.4800023615479469,-0.0577159836485981,0.7856208006143569,-0.1361078470945358,0.5192168354988098,0.297524482011795
1774472694601647000,0.227647216796875,-0.6541875465869903,-0.0868161136656999,0.5189782811522483,-0.250058650970459,0.5772002935409546,0.4234965145587921
1774472694611665000,0.237664794921875,-0.5697399156183004,0.0585445434272289,0.2202848190434277,-0.37695974111557,0.5531519055366516,0.5293383598327637
1774472694621683200,0.24768310546875,-0.1342529876232147,0.1783203851476311,0.1324253338046372,-0.4703395068645477,0.481458842754364,0.5765396952629089
1774472694631701200,0.257701171875,0.1747176844805479,0.040024844135344,0.3298535933956503,-0.5260175466537476,0.5346360206604004,0.6352226138114929
1774472694641719000,0.267718994140625,0.1571282517760992,-0.0864309137403964,0.5584449068829417,-0.578136146068573,0.5893847346305847,0.7081940174102783
1774472694651737000,0.277737060546875,0.0696399379372596,0.0448690692961216,0.6609722382910549,-0.576822817325592,0.6196585893630981,0.7600077986717224
1774472694661756200,0.287756103515625,-0.0749333681702613,0.2150532020002603,0.6096250590220094,-0.5713515877723694,0.7284348607063293,0.7623343467712402
1774472694671774200,0.297774169921875,0.1166752453565597,0.3744441380113363,0.5603397807188332,-0.4919097125530243,1.1399285793304443,0.6661436557769775
1774472694681792000,0.3077919921875,0.349490898540616,0.3581716331243514,0.7517170697078108,-0.2215088456869125,1.5640721321105957,0.4238636791706085
1774472694691810000,0.31781005859375,0.9664134210944176,0.5298562335193157,0.3256386060491204,-0.1803179234266281,1.7933845520019531,0.125516727566719
1774472694701828400,0.327828369140625,1.0264520024716854,0.6252890766218304,-0.5316352258905768,-0.2860038578510284,1.9753639698028564,-0.1043918430805206
1774472694711846100,0.33784619140625,0.7657564087152481,-0.2123068259015679,-0.4018041463628411,-0.4394148290157318,2.181252241134644,-0.2917266488075256
1774472694721864200,0.3478642578125,0.563485531398654,0.2851473134458064,-0.1690846470296382,-0.4155164062976837,2.26932430267334,-0.4544788300991058
1774472694731882000,0.357882080078125,0.2643827578365803,0.4742079960554838,-0.3083268212422728,-0.4722958207130432,2.4555790424346924,-0.5729652643203735
1774472694741900300,0.367900390625,-0.1462573136717081,-0.7253533789172768,-0.7775812865436077,-0.6669462323188782,2.7277395725250244,-0.514358401298523
1774472694751918000,0.37791796875,0.1822550942480564,-0.2389750525966286,-1.2275380539178848,-0.9864848852157592,2.600986957550049,-0.2774771749973297
1774472694761937200,0.387937255859375,0.3816162215977907,0.0285948108434677,-0.9442404599919916,-1.2749992609024048,1.9465572834014893,-0.0239756815135478
1774472694771955000,0.397954833984375,0.8492138596028089,0.1989627756819129,-0.843351981832087,-1.560140609741211,0.5261312127113342,0.1115441843867302
1774472694781973200,0.40797314453125,1.2352934903502464,0.3096124771386385,-0.9803834942579268,-1.6355509757995603,-1.0619157552719116,0.3176478445529938
1774472694791991300,0.4179912109375,1.098437626752257,-0.303000073261559,0.3941539238706231,-1.545393705368042,-2.5176703929901123,0.5320457220077515
1774472694802009000,0.428009033203125,1.471950036871433,-0.3909720789641142,0.6529661880984902,-1.5242040157318115,-3.854467868804932,0.5439234375953674
1774472694812027100,0.438027099609375,2.1107716720223424,0.176159115460515,-0.0067675944387912,-1.628000020980835,-4.944558620452881,0.3316776156425476
1774472694822045200,0.448045166015625,2.919202854859829,1.585657372333109,-0.8338678219109773,-1.7566351890563965,-5.818106651306152,-0.064446821808815
1774472694832063200,0.458063232421875,3.057197367098927,2.153142494761944,-0.9957346465162932,-1.759253740310669,-6.280682563781738,-0.4431241750717163
1774472694842081000,0.4680810546875,2.6988825261116025,1.670428536167741,-0.493156880544871,-1.6832304000854492,-6.32664680480957,-0.799041748046875
1774472694852100000,0.47810009765625,2.0836656384319068,0.9734832133501768,-0.1226478900253772,-1.6624975204467771,-5.466048717498779,-1.3376076221466064
1774472694862118100,0.4881181640625,1.725697418925166,0.8013038151755929,0.439825760916993,-1.505612015724182,-4.485225677490234,-1.7222893238067627
1774472694872136200,0.49813623046875,0.6529512827903032,0.9660796590954064,1.1009143921293318,-1.2707120180130005,-3.279139757156372,-1.9526997804641724
1774472694882154200,0.508154296875,-1.2393868971437214,0.6686947953671216,1.4098726431429385,-1.005954623222351,-1.956038475036621,-1.966037631034851
1774472694892172000,0.518172119140625,-2.709595643305778,-0.31152123336941,1.8188889128416776,-0.6906476616859436,-0.5875154137611389,-1.7058202028274536
1774472694902190300,0.5281904296875,-3.1446453489273787,-0.624546587691456,2.1225233384840188,-0.3763094544410705,0.6449052095413208,-1.169375777244568
1774472694912208100,0.5382080078125,-3.1848961107730864,-1.3187471418455243,1.845755584718287,-0.1871303766965866,1.714267373085022,-0.4808278679847717
1774472694922226200,0.54822607421875,-2.562837394374609,-1.3873399088174103,1.4890160302236677,-0.1573405265808105,2.6085593700408936,0.2125388979911804
1774472694932244000,0.558243896484375,-2.339955690705776,-0.7336264094829559,0.9152833917073904,-0.1978815197944641,3.450312852859497,1.0420998334884644
1774472694942263000,0.568262939453125,-2.0117489877343178,-0.0035538930892944,0.1142342819452285,-0.3458395600318908,4.201994895935059,1.7035489082336426
1774472694952281300,0.57828125,-1.6110475419163703,0.9276574278511106,-0.1583300287812948,-0.4468678534030914,2.7814781665802,2.006748914718628
1774472694962299100,0.588299072265625,0.3539309268146753,0.6931579132333398,2.3229620319373905,-0.3407526016235351,-1.5467469692230225,1.5831081867218018
1774472694972317200,0.598317138671875,3.3669062903493643,0.4703095273122191,2.2489918097108603,-0.1322665959596634,-2.216603279113769,1.46603262424469
1774472694982334700,0.608334716796875,1.4429209262639284,1.523036373247206,2.5682886455178258,0.1711177825927734,-1.7361774444580078,1.3664802312850952
1774472694992352800,0.618352783203125,0.6646960811197757,0.6417080042421818,3.4689790098577737,0.5485753417015076,-0.9077807068824768,1.1458733081817627
1774472695002370600,0.62837060546875,-0.0041150341033935,-0.1265747080802917,1.6927620946593582,0.8137771487236023,0.0249640122056007,0.6843495965003967
1774472695012388600,0.638388671875,1.2030524319589138,0.0877656694754958,-0.1947244805250316,0.88962721824646,0.3093404471874237,0.2744970917701721
1774472695022406700,0.64840673828125,1.4521522804677485,-0.3803223823949694,-0.7443863614935428,0.7084167003631592,0.4490927457809448,-0.117349237203598
1774472695032425700,0.65842578125,1.2576520371526478,-0.4717325458526611,-1.447652923221886,0.5100863575935364,0.2334485650062561,-0.4529140889644623
1774472695042443500,0.668443603515625,0.6559925501823425,-1.0714952592909337,-0.1068809235077351,0.429792046546936,0.1972058713436126,-0.6284366250038147
