time,seconds_elapsed,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu3_accel_x,imu3_accel_y,imu3_accel_z,imu3_gyro_x,imu3_gyro_y,imu3_gyro_z
1774470098852016400,1.632016357421875,0.235880301451683,0.7781763298273086,2.8554759403586387,1.2406461238861084,-0.0350772701203823,0.7167392373085022,-0.1783481499373912,1.3439540638163685,0.4447396172478794,0.6497253775596619,0.2624165415763855,-1.0825186967849731,-0.5572282245695591,-0.0917493322841823,0.0578732200369238,-0.0957196503877639,-0.0701348185539245,-0.1102905794978141
1774470098862043400,1.64204345703125,0.4975374337166547,0.8437029872268438,2.7918998325049875,1.4815802574157717,-0.269021064043045,0.867755115032196,-0.6908008287131786,1.591420758165419,-0.3861649709433317,0.6641216278076172,0.3888133466243744,-0.9128870368003844,-0.6897860987126827,0.0825070182949304,0.0021517712064087,-0.0904122367501258,-0.049633540213108,-0.0116375079378485
1774470098872070700,1.652070556640625,0.8266828788429498,0.7639525741636752,2.405889759862423,1.745197892189026,-0.2926544845104217,0.9534240961074828,-0.8447042732238769,1.7066788302004336,-0.9658870591327549,0.5909502506256104,0.5843974351882935,-0.7856010794639587,-0.7101613627433776,0.1812247282870113,-0.0024213819280266,-0.0863962993025779,-0.0422624051570892,0.088214561343193
1774470098882097400,1.662097412109375,0.8966559942573309,0.4483429024368524,1.7661723449155686,1.8239331245422363,-0.3009504973888397,0.9709277153015136,-0.5733768108159303,1.9284525726273656,-1.2050164255082607,0.4465771019458771,0.7449818253517151,-0.7077062726020813,-0.6661293287932872,0.207849261970818,0.1163981819808483,-0.0714525058865547,-0.0464092195034027,0.1727368980646133
1774470098892123400,1.672123291015625,0.1954547675609588,0.2863467523634433,1.0179558306746184,1.8520469665527344,-0.1869763880968094,0.9662467241287231,-0.2191507004469633,2.0481115099698304,-1.2622761898219583,0.2472529411315918,0.8676570057868958,-0.6529510021209717,-0.4823018706619739,0.2219625429973006,0.2271913835614919,-0.0502958931028842,-0.0610421262681484,0.2296994179487228
1774470098902150400,1.682150390625,-0.0844628285378217,0.0885924756884574,-0.2678882817395031,2.07187294960022,0.4163102805614471,0.973657250404358,0.1427712251216173,1.7883850535064936,-1.244848377420008,0.0739445313811302,0.8805304765701294,-0.5726202130317688,-0.2988911766380071,0.1842595659382641,0.2305123446777462,-0.0288292169570922,-0.0684558376669883,0.2515277564525604
1774470098912177700,1.692177734375,0.0127051677942276,0.3250608061611652,0.2021604026794433,2.218482255935669,0.6500736474990845,1.0888159275054932,0.3290706263244152,1.4544199331387877,-0.9778405317768454,-0.0167844705283641,0.8502272367477417,-0.4804213941097259,-0.1914279962629079,0.095490126247704,0.1722618157610297,-0.0187677331268787,-0.0633773729205131,0.2448074519634246
1774470098922204400,1.702204345703125,-0.7752075431495904,0.4864706807792186,0.2236388056464493,2.183485746383667,0.4060788452625274,1.4387542009353638,0.3804349028587341,0.9077662940755484,-0.5096013809978962,-0.0162766054272651,0.950327694416046,-0.4401221573352813,-0.104582071980834,-0.003409223921597,0.0868437323249876,-0.0083249444141983,-0.0554560720920562,0.2186131328344345
1774470098932231400,1.7122314453125,-0.5423310996890067,0.2010831288367509,0.3479667577132582,2.1124587059021,0.1284176558256149,1.788928747177124,0.2083539966225624,0.4028349507153034,-0.4671072241395712,-0.002375241369009,1.2234392166137695,-0.3918978571891784,-0.0456803856790065,-0.0925346374429762,0.0081741002358496,-0.0023010903969407,-0.0494313538074493,0.1818008571863174
1774470098942258400,1.722258544921875,-0.1299006376326084,-0.0645084202677011,0.4280203915067017,2.089876174926758,-0.1381876766681671,1.81800389289856,-0.2634428466379642,0.2987470919921994,-0.7497679814666509,-0.0324420630931854,1.4237295389175415,-0.2944469153881073,0.0160860424041748,-0.1541964361079037,-0.0246947346650063,-0.0178677998483181,-0.0475125461816787,0.1361622661352157
1774470098952285400,1.732285400390625,-0.548597174346447,-0.2099146700680255,0.0587393353469669,2.0715198516845703,-0.2066050767898559,1.6049741506576538,-0.3974187708854675,0.0858969529941678,-0.6446195077747107,-0.1119314655661583,1.5289838314056396,-0.2162837982177734,0.0404576825946569,-0.1827268034130334,-0.1065855207577347,-0.0478773117065429,-0.0440970584750175,0.0930805429816246
1774470098962311400,1.7423115234375,-0.9859569104760884,-0.6992991924673319,0.5453368573762476,1.758392572402954,-0.2230474352836609,1.2996264696121216,-0.1931383073121309,-0.6974141093730926,0.0979237831354141,-0.067455343902111,1.4586819410324097,-0.2791274487972259,0.0266331553816795,-0.171571203148365,-0.1510774273045361,-0.0658304840326309,-0.0194207429885864,0.0606522969901561
1774470098972338400,1.75233837890625,-1.6610411146193742,-1.1549866124480963,1.0645853337720037,1.3919885158538818,0.057386077940464,0.8841885924339294,0.0829798965036869,-1.7079323373928663,1.3742606470137837,0.1556585729122162,1.282688021659851,-0.4939506649971008,0.0250491010606288,-0.1259676820978522,-0.1314827922575175,-0.0769173204898834,0.0217106193304061,0.0420199744403362
1774470098982365400,1.762365478515625,-1.5311486602932214,-1.5069944622457023,0.9737757665559648,1.0753471851348877,0.5456902384757996,0.3596039116382599,0.1756768849015235,-2.795698055744171,2.3720851054161787,0.4692892134189605,1.136987566947937,-0.8357722163200378,0.0903068783909082,-0.118682347395271,-0.0916585852608084,-0.0856865718960762,0.0497148223221302,0.0264679156243801
1774470098992392400,1.772392333984375,-1.289065997070074,-1.218092764702439,0.9344669617354868,0.7595637440681458,0.9395871758461,-0.057370338588953,0.1327408294945955,-3.1611864416226743,2.585795368374884,0.7232537269592285,0.8030251264572144,-1.289177656173706,0.1618389136850833,-0.1159919392675161,-0.0470103191085159,-0.0925244092941284,0.0562682971358299,0.0113183986395597
1774470099002419500,1.78241943359375,-1.0396937613606452,-1.0981301682382822,0.6821963742360472,0.6106323003768921,1.5054702758789062,-0.3047098219394684,-0.2868646387577057,-2.905686955204606,2.423400282111764,0.8721688985824585,0.4194013178348541,-1.6133754253387451,0.2144903074204921,-0.1210096212990581,0.0016169336773455,-0.0901137143373489,0.0444073788821697,0.0027041372377425
1774470099012446500,1.792446533203125,-0.4178700227618217,-1.0534569137752057,0.6600353958323597,0.4537387788295746,1.9058071374893188,-0.4615063071250915,-1.214835224211216,-2.5317484286278487,1.836486236591637,0.92589008808136,0.0205170325934886,-1.6070023775100708,0.2647059984415769,-0.0889852743983268,0.0132454121507704,-0.0860810801386833,0.0182522404938936,-0.0002714018337428
1774470099022473500,1.802473388671875,-0.4534755891501903,0.182186705186963,0.9966475235775112,0.2334604412317276,1.790221929550171,-0.4128458201885223,-1.9179612814903253,-2.310531443300844,1.085894079260528,0.8923859000205994,-0.2420027405023574,-1.294085144996643,0.294415492528677,-0.0718675508588552,0.0311269596695899,-0.0796109363436698,-0.0084475483745336,-0.0022509293630719
1774470099032499500,1.81249951171875,0.3441822707384824,0.4957330146431922,1.4849354829117656,0.0266545265913009,1.1372630596160889,-0.3430161476135254,-3.36435835943222,-2.11147572863847,-0.3441609356895089,0.7672936320304871,-0.1956178396940231,-0.7021831274032593,0.2986217120468616,-0.0590789425648748,0.0324902108468115,-0.0681613758206367,-0.0316772386431694,-0.0037320652045309
1774470099042526500,1.8225263671875,-0.1210883856236934,1.1773340533345935,0.8875951743148267,-0.1519900560379028,0.8695153594017029,-0.5135809779167175,-4.035190166828036,-1.5509215745165943,-1.2529966125622392,0.5742560029029846,-0.0535661689937114,0.0248163975775241,0.2994920651406049,-0.0666428019478917,0.0386921342268586,-0.0578192621469497,-0.0686469674110412,0.0003953017294406
1774470099052553500,1.832553466796875,0.4240776452302932,1.2450532523423432,1.9749492431253195,-0.2939766645431518,0.8706411719322205,-0.8154407739639282,-3.3474259293317794,-0.9629609425529836,-0.9542305236086248,0.3564530909061432,0.1215470135211944,0.6804938912391663,0.2393459317356348,-0.0912714856393635,0.039220103623718,-0.052766028791666,-0.1013676896691322,0.0081089977174997
1774470099062580500,1.84258056640625,-0.0728419488489627,1.2222902163922786,1.956924780004472,-0.4061980247497558,0.960542857646942,-1.2268433570861816,-1.7783043889969583,-0.3403466380983591,-0.1936559014454484,0.0912637710571289,0.3284514546394348,1.1566613912582395,0.1080523784399032,-0.081417615623027,0.0051307870171964,-0.0513798519968986,-0.1025248318910598,0.0231377482414245
1774470099072607500,1.852607421875,-1.2353355759263038,1.2880933526456355,2.55649357830584,-0.5894632935523987,1.1457955837249756,-1.4992696046829224,-0.5362064793288708,-0.5722483913078904,-0.0799441820695996,-0.2126347720623016,0.3570705056190491,1.4716789722442627,0.0248187994360923,-0.0629842794403433,-0.0467412929087877,-0.0501796938478946,-0.0989976301789283,0.0408950932323932
1774470099082634500,1.862634521484375,-1.616682332932949,1.2545406271338462,3.0496640489846465,-0.6832970976829529,1.2973568439483645,-1.5518430471420288,0.9724375036895274,-0.5260241080105305,0.1353045425027609,-0.4788302481174469,0.4459380805492401,1.545988917350769,0.0136836574375629,-0.0422539183616638,-0.053394174926728,-0.0577462650835514,-0.1075841933488845,0.0570759251713752
1774470099092661500,1.87266162109375,-1.7393243777394294,1.4756740258306265,3.200942990210652,-0.6783013343811035,1.2000571489334106,-1.3247965574264526,2.1593080316543576,-0.2754533101662993,0.3702320732742548,-0.7066980600357056,0.6022390127182007,1.4427273273468018,-0.0121866968780755,-0.0372071563661098,-0.0154172032319009,-0.0665067955851554,-0.1069927886128425,0.0693313553929328
1774470099102687200,1.882687255859375,-1.6096119561553,1.4620225170969965,3.108053109589219,-0.7078016996383667,0.9397557973861694,-0.8788320422172546,2.6965987990885973,-0.6870934986278414,0.1947179777190089,-0.8646709322929382,0.903554379940033,1.2266405820846558,-0.0398205537348985,-0.0004622106842696,-0.0074251815646886,-0.0661781653761863,-0.096013106405735,0.0781149938702583
1774470099112714500,1.892714599609375,-1.2122720957249402,1.3494681510627269,2.3457616005055604,-0.8283458352088928,0.820810079574585,-0.5509539246559143,2.8964035785526034,-0.6422235525488853,0.2182107892483472,-0.867377758026123,1.3121519088745115,0.9396572113037108,-0.033575521865487,0.0592620440468192,0.0140134739138185,-0.0594494715332984,-0.0755982995033264,0.0796250104904174
1774470099122741500,1.902741455078125,-1.023468602746725,0.8584235864967107,1.61653576406911,-0.9319779872894288,0.8860018849372864,-0.547847330570221,2.8079326834172007,-0.1718947360143065,0.1789274111300706,-0.7683550119400024,1.788580298423767,0.6134154200553894,-0.0322515797853469,0.0320500658638775,0.0576565085463225,-0.0530019588768482,-0.0485618934035301,0.0724043771624565
1774470099132768500,1.9127685546875,-1.136879877871275,-0.1391997963756323,0.9985236927129328,-0.9879287481307985,1.3105716705322266,-0.7823683023452759,1.943490275022388,-0.1280450728937983,-0.3655930152967572,-0.7407531142234802,2.399148941040039,0.4006752967834472,-0.0722235246896743,0.0103004447400569,0.0581412233233451,-0.049516525119543,-0.0247521437704563,0.0609062239527702
1774470099142795500,1.92279541015625,-0.7719242836952209,-0.4444312819510698,0.3132865625414997,-1.0130778551101685,1.8308387994766235,-1.1439533233642578,0.1675976233422756,-0.0634416678190231,-0.8600450502187013,-0.8625019192695618,2.838908433914185,0.4376221299171448,-0.0655962155044078,0.0369607803896069,0.0469879611462354,-0.0445843487977981,0.002533006016165,0.0510621145367622
1774470099152822500,1.932822509765625,-0.4683762211620807,-0.2351233456045389,-0.6888131620272994,-0.9923365712165833,2.2001914978027344,-1.5611181259155271,-1.1691431480944157,0.2914446600243449,-1.3994655231580138,-1.0888139009475708,2.98439359664917,0.6749606728553772,-0.039297406643629,0.0402440398439764,0.0370179174043238,-0.0386284813284873,0.0372621677815914,0.0381241776049137
1774470099162849500,1.942849609375,0.1731342146813869,-0.3339893780261277,-1.0254184947054832,-0.9593634605407716,2.0926663875579834,-1.7912895679473877,-2.149995428907871,0.6597352438420057,-1.291135789081454,-1.2805806398391724,2.708376884460449,0.9671531319618224,0.0433615873426198,-0.0103625501908361,0.0283031344205141,-0.0281177852302789,0.0560140199959278,0.0185267738997936
1774470099172875500,1.95287548828125,0.9979133057296276,-0.9516811313867568,-1.8409078524261715,-0.968303084373474,1.3083069324493408,-1.9145926237106323,-1.9627946949511763,0.8809127739414572,-0.994785967489332,-1.4578808546066284,2.121021747589112,1.1309077739715576,0.1062824461579322,-0.0558858456119895,0.0614864420980215,-0.0136289969086647,0.0435569658875465,0.0047615077346563
1774470099182902500,1.962902587890625,0.8440577920138835,-0.4578595033228397,-1.27348205896914,-1.0499202013015747,0.3687628805637359,-1.7908469438552856,-1.6362456960588692,0.6415002067103982,-1.3567726288571953,-1.622866988182068,1.5837223529815674,1.0884815454483032,0.1020125137537717,-0.1059989530414342,0.0962982277601957,0.0003608537663239,0.0208433996886014,0.0032576208468526
1774470099192929500,1.972929443359375,3.0843332113057373,0.6303443141847849,-0.7582065778575837,-1.111279010772705,-0.2132633924484253,-1.5837398767471311,-0.8764987568914889,0.138732178863883,-0.665341831677407,-1.7061749696731567,1.114654541015625,0.8570386171340942,0.0640823038101196,-0.1343951725728809,0.0550588932685554,0.006090722978115,0.0110547244548797,0.0136599401012063
1774470099202956500,1.98295654296875,4.149457766520976,1.2809201000154018,-0.8325692334678023,-0.9292766451835632,-0.2741792201995849,-1.4644006490707395,-0.8778542631536722,-0.0620864538177847,0.3061307725027203,-1.7059496641159058,0.7295311689376831,0.6289058327674866,0.1024871455281972,-0.142999188658595,-0.0443901997379958,-0.0023501659743487,-0.0163737051188945,0.0311646312475204
1774470099212983300,1.9929833984375,3.503888410675525,1.2142974640727042,-1.5889166663900016,-0.5452162623405457,-0.0534987449645996,-1.524732232093811,-0.8808896853268146,-0.217715114685893,0.6965602690227329,-1.641024470329285,0.1750914901494979,0.4271667003631592,0.1608171694219112,-0.1895557726502418,-0.1310642745845019,-0.0213401559740304,-0.0491065979003906,0.0412796065211296
1774470099223010600,2.003010498046875,1.4510440269649028,0.3898299231916666,-2.122896263449639,-0.0813713371753692,0.3828492760658264,-1.5590060949325562,-0.5093886150300503,-0.2753337754398584,0.8104128581739961,-1.5160475969314575,-0.4647758305072784,0.2077387273311615,0.1637491312205791,-0.2123738997884094,-0.1447676596358418,-0.0383279249072074,-0.0651433616876602,0.0517756566405296
1774470099233037600,2.01303759765625,0.725256056022644,-0.5491717593640089,-2.7861390770211814,0.1848240792751312,0.9532806873321532,-1.2955116033554075,-0.4745914424151182,-0.0706043990552425,0.7666790765181183,-1.367308497428894,-0.9246108531951904,0.047443363815546,0.1474117444038391,-0.195044140933454,-0.0905475552789866,-0.047533068805933,-0.0692019760608673,0.0567880012094974
1774470099243063600,2.0230634765625,1.0642828436940908,0.0851741916775703,-2.143270796827972,0.1649283915758133,1.0240594148635864,-0.8872559070587158,-0.9853449160575866,0.0840028098106384,0.3174586605943739,-1.2621591091156006,-1.0831046104431152,-0.0379745997488498,0.1742535741001367,-0.1784720685780048,-0.0260028946541249,-0.0481021851301193,-0.0640927031636238,0.051706425845623
1774470099253090300,2.03309033203125,0.5453174220234155,1.3084458203226328,-1.242263329362869,0.0874897763133049,0.4725257456302643,-0.4537545144557953,-0.7011696625143289,0.2307546290010213,-0.105311263038218,-1.217319130897522,-1.0604547262191772,-0.1483140140771865,0.2062596546918153,-0.1572431103274226,0.0232457049004733,-0.0378306210041046,-0.0508429780602455,0.0358940139412879
1774470099263117600,2.04311767578125,-0.1334217974960803,1.0660627128481863,-1.0155100449576973,0.1212823614478111,-0.3405357301235199,-0.0912610068917274,-0.8994044161826371,0.4144330340504646,-0.0094883977048099,-1.2052603960037231,-0.8073285222053528,-0.1872941702604293,0.264454069507122,-0.147175013038516,0.0742528385601937,-0.0221800245344638,-0.028991475701332,0.0114938635379076
1774470099273144600,2.05314453125,-0.5280225883513688,-0.1926128221333026,-0.7960195911623537,0.3358508646488189,-0.9399866461753844,0.1408846229314804,-2.014189951145649,0.1317217155799269,-0.2847473543427884,-1.234622597694397,-0.436455100774765,-0.0629949271678924,0.3072983549773693,-0.1992886466354131,0.139711253029108,-0.0050874543376266,-0.0017444300465285,-0.0167654603719711
1774470099283171300,2.06317138671875,-0.0904430719912052,-0.6386445250183344,-1.0818241264078765,0.5941410064697266,-1.196251392364502,0.1864776611328125,-1.8738900845736264,-0.119628834465146,-1.0001470561310648,-1.2829874753952026,-0.1794518232345581,0.0580164417624473,0.3467003910392522,-0.2370550443194806,0.1645512413837015,0.0153725463896989,0.0198215804994106,-0.0475494712591171
1774470099293198600,2.073198486328125,-0.3763631233751773,-0.2470043375343084,-1.4517135967895387,0.8138831257820129,-1.1702955961227417,0.0421786606311798,-1.2219663912653922,0.2845917253896594,-1.5859036021791395,-1.3396027088165283,-0.1172910183668136,0.1146219670772552,0.3709609720706939,-0.2598696643263101,0.1718054502956569,0.0402203798294067,0.0410412549972534,-0.0757343247532844
1774470099303225600,2.0832255859375,-0.9753934308856724,-0.1168564471423625,-1.863999535808712,0.9170387983322144,-0.9085587859153748,-0.1632802188396453,-0.8708014220327138,0.7609794035717844,-1.637994731683284,-1.455822229385376,-0.1108405813574791,0.0718366801738739,0.3957663275033235,-0.2775150650016963,0.1929242261700332,0.0600771754980087,0.0552843734622001,-0.1023174673318862
1774470099313251600,2.09325146484375,-1.2535013472139835,-0.053519993263483,-2.36321410895735,0.795480489730835,-0.4778159558773041,-0.2942430973052978,-0.3014244945079088,0.8470566815689206,-1.7020860955826935,-1.564838409423828,-0.19748055934906,-0.0381031185388565,0.425566422483325,-0.2831641768045723,0.1969951288707554,0.0764149129390716,0.0608685985207557,-0.1280810832977295
1774470099323278300,2.1032783203125,-1.1261901415526867,-0.1373275727629661,-1.7105257148869335,0.396373301744461,-0.1419132947921753,-0.2909642159938812,-0.4325304162770509,0.7240650926724076,-1.3914735014908015,-1.6103262901306152,-0.253785103559494,-0.1574023514986038,0.4313905985921621,-0.3058724138274789,0.1531213542222976,0.0772527381777763,0.0625418648123741,-0.1566400229930877
1774470099333305300,2.113305419921875,-0.9470078788787126,-0.1845510962307453,-0.8374525485299528,0.1077710315585136,-0.0211109947413206,-0.2296973913908004,-0.2865197708427905,0.5245759550288319,-1.2811075854115188,-1.6119612455368042,-0.2620177865028381,-0.300383448600769,0.3706435766845941,-0.3412526470273733,0.0659811231687664,0.0654751807451248,0.0709145739674568,-0.1819014400243759
1774470099343332600,2.12333251953125,-0.8069634483724832,-0.0406266094207763,-0.8300910798512399,0.1359541863203048,0.0054026381112635,-0.1901305466890335,-0.0414700745075941,0.5165361486971378,-1.2162942639131098,-1.5732321739196775,-0.1686114072799682,-0.3987326323986053,0.3044119858860969,-0.3397327439837158,-0.0059309974841773,0.0436407215893268,0.0820146277546882,-0.2098182886838913
1774470099353359400,2.133359375,-0.6144020641654729,-0.0830184749484062,-0.4003101084128022,0.3915481567382812,-0.0252096001058816,-0.1459029018878936,-0.1770125174194574,0.4641334690257906,-0.9626476388201116,-1.5293755531311035,0.0456688217818737,-0.404762327671051,0.2957353429555893,-0.3459108480967581,-0.054535453916341,0.0194658525288105,0.0750683844089508,-0.2348439693450927
1774470099363386400,2.143386474609375,-0.8797165498942137,0.281308173674345,-0.5372875890964642,0.5572548508644104,-0.0643138587474823,-0.0186466760933399,-0.1798942103356123,0.4178235532715916,-1.1119183089636266,-1.472717523574829,0.2985934913158417,-0.3809368908405304,0.2924409775853157,-0.3780361711539328,-0.0441422163262963,-0.0001864130608737,0.034637339413166,-0.25302854180336
1774470099373413600,2.15341357421875,-1.2956184874534606,0.9537941780179738,-0.8338539395160972,0.5744921565055847,0.0069777774624526,0.2760435938835144,-0.272602304649353,0.3889578165322542,-1.0959804428584874,-1.419950008392334,0.515879213809967,-0.3179201185703277,0.2031079126626253,-0.3768044374018907,-0.0046077860563993,-0.0054936986416578,-0.0198220200836658,-0.2424408048391342
1774470099383439600,2.163439697265625,-1.3603309058606623,0.6734972272127866,-0.9319902694236488,0.4700099229812622,0.0675055682659149,0.6515964269638062,-0.3082563863545656,0.3226023070931434,-0.9881876652028412,-1.3812901973724363,0.722322940826416,-0.2500097751617431,-0.0316454305857419,-0.3221330821461975,-0.0111027010336518,-0.0082042645663023,-0.0437401384115219,-0.1964413523674011
1774470099393466400,2.17346630859375,-1.422021930620074,0.5051169290602207,-0.642269510582462,0.3667336106300354,0.0144070517271757,0.9210686087608336,-0.1739829404652118,0.3414756421282887,-0.5809345692517236,-1.3413286209106443,0.7510125041007996,-0.1918988078832626,-0.304122647550702,-0.2326294829621911,-0.0525865118056535,-0.0147510897368192,-0.0288534127175807,-0.1218180432915687
1774470099403493400,2.183493408203125,-1.5917694254726171,0.630761662814021,-0.529228018618375,0.236975610256195,-0.0758583918213844,1.0431891679763794,-0.1413718797177076,0.3575301203504205,0.0713217900769785,-1.2681065797805786,0.5670596957206726,-0.1230406463146209,-0.4662158282577991,-0.1391197168767452,-0.099466336402297,-0.0295460149645805,0.0095131509006023,-0.0470442101359367
1774470099413520600,2.193520751953125,-1.4698469271123409,0.600630728444457,0.0912015622083097,0.0717452242970466,-0.0234054215252399,0.9311667084693908,-0.1591442677736282,0.3170765294089913,0.7648132826462387,-1.1432896852493286,0.2390026003122329,-0.0514849536120891,-0.4758791441380977,-0.131044546970725,-0.1220642449185252,-0.0415107868611812,0.0471839755773544,0.008874355815351
1774470099423547400,2.20354736328125,-1.0648767179340124,0.4226040655463933,0.6808272778399288,0.0111492592841386,0.2038881778717041,0.6924548149108887,-0.0646434448242187,0.1457768366783857,1.3958295047432183,-0.9916859269142152,-0.1259846836328506,-0.0031144926324486,-0.4048766856759786,-0.1467947815492749,-0.0748541654542088,-0.0439377278089523,0.0723199546337127,0.0366916060447692
1774470099433574400,2.213574462890625,-0.4191068710803985,0.0386269600361585,0.927983298804611,-0.007613806053996,0.393002986907959,0.4588820338249206,-0.0871183114826679,-0.5192842783614993,1.4984816315747798,-0.8385075330734253,-0.3622714877128601,-0.0039001570548862,-0.2939735939800739,-0.1578125807784497,-0.0311243293210864,-0.0372630022466182,0.1019179001450538,0.0339028127491474
1774470099443600400,2.223600341796875,-0.3638677989393472,0.3815852419376373,1.043784976197034,-0.0086412541568279,0.5333747267723083,0.4248907566070556,0.3891998085945844,-0.9150698950871824,1.6617966091617942,-0.6186518669128418,-0.5696643590927124,-0.1118615120649337,-0.166934775519371,-0.1727531064093113,0.0062428399123251,-0.0254630669951438,0.1242059022188186,0.0049814158119261
1774470099453627600,2.233627685546875,-0.1486158594965934,0.1257154609024524,1.0381813109710811,-0.0526665709912776,0.4339649975299835,0.5344409346580505,0.7560363942116498,-1.0217276042982937,1.880385291811824,-0.3299528956413269,-0.7646453380584717,-0.2734140455722809,-0.0937888752877712,-0.1870572338327765,-0.0090066055372357,-0.0109143983572721,0.156419351696968,-0.030841089785099
1774470099463654400,2.243654296875,-0.7190414192914962,0.4121148202359676,0.689296853891015,-0.177087590098381,0.2897180914878845,0.7496800422668457,0.778979462903738,-1.181492342057824,1.9232287004992368,0.0095183867961168,-0.9565199613571168,-0.4069545269012451,-0.1023790089786052,-0.1432533095501363,-0.0063220426283776,0.0073173358105123,0.1942133456468582,-0.0640504360198974
