time,seconds_elapsed,z,y,x
1773258445007410400,0.056410400390625,-0.992218017578125,-0.10955810546875,0.0928192138671875
1773258445017425700,0.06642578125,-0.9897613525390625,-0.1157379150390625,0.0906982421875
1773258445027441400,0.07644140625,-0.983062744140625,-0.1192626953125,0.0805816650390625
1773258445037456600,0.08645654296875,-0.9816741943359375,-0.11578369140625,0.06146240234375
1773258445047472600,0.09647265625,-0.976593017578125,-0.118011474609375,0.0404510498046875
1773258445057487400,0.1064873046875,-0.9704437255859375,-0.119476318359375,0.0284881591796875
1773258445067503600,0.116503662109375,-0.978851318359375,-0.123291015625,0.0229034423828125
1773258445077518600,0.1265185546875,-0.995025634765625,-0.1285858154296875,0.0275421142578125
1773258445087533800,0.136533935546875,-1.003997802734375,-0.1239776611328125,0.0467529296875
1773258445097549600,0.146549560546875,-1.0172576904296875,-0.130218505859375,0.048095703125
1773258445107564800,0.156564697265625,-1.0188140869140625,-0.125701904296875,0.040802001953125
1773258445117580500,0.16658056640625,-0.9987335205078125,-0.1168670654296875,0.044921875
1773258445127595800,0.176595703125,-0.986297607421875,-0.11181640625,0.0494537353515625
1773258445137611500,0.186611572265625,-0.9892578125,-0.1182403564453125,0.0427703857421875
1773258445147626800,0.196626708984375,-0.989898681640625,-0.1214599609375,0.04058837890625
1773258445157641700,0.206641845703125,-0.9862213134765625,-0.120208740234375,0.043548583984375
1773258445167657700,0.21665771484375,-0.9862213134765625,-0.1192626953125,0.042236328125
1773258445177672700,0.226672607421875,-0.9847412109375,-0.11871337890625,0.0356597900390625
1773258445187688700,0.236688720703125,-0.9909515380859375,-0.1164093017578125,0.0192108154296875
1773258445197703700,0.24670361328125,-0.9911346435546875,-0.1161041259765625,0.0200653076171875
1773258445207719700,0.2567197265625,-0.9873809814453125,-0.1107940673828125,0.0319061279296875
1773258445217734700,0.266734619140625,-0.97991943359375,-0.116668701171875,0.061981201171875
1773258445227750700,0.276750732421875,-0.974639892578125,-0.12200927734375,0.096282958984375
1773258445237766000,0.286765869140625,-0.9866790771484375,-0.1292266845703125,0.0941314697265625
1773258445247780900,0.29678076171875,-1.0113983154296875,-0.129974365234375,0.066253662109375
1773258445257796900,0.306796875,-1.0227508544921875,-0.124725341796875,0.057525634765625
1773258445267811800,0.316811767578125,-1.02386474609375,-0.1163177490234375,0.06610107421875
1773258445277827800,0.326827880859375,-1.027557373046875,-0.111419677734375,0.0618896484375
1773258445287842800,0.3368427734375,-1.013671875,-0.1095123291015625,0.0569915771484375
1773258445297858800,0.34685888671875,-0.9912872314453125,-0.11016845703125,0.0611419677734375
1773258445307873800,0.356873779296875,-0.9807891845703125,-0.1093597412109375,0.0591278076171875
