time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1773257624541727700,0.060727783203125,-0.0937251624017953,-0.0980181834205985,-0.0639454891553148,-0.1381038129329681,0.0535858646035194,-0.0690791010856628
1773257624551742700,0.07074267578125,-0.1112321775197982,-0.0901788680970668,-0.032423831079714,-0.1258226335048675,0.063990294933319,-0.0521283559501171
1773257624561757400,0.08075732421875,-0.0315431392550468,-0.0423947881370782,-0.0132119848052039,-0.1188991069793701,0.039605189114809,-0.0428776629269123
1773257624571773700,0.090773681640625,0.0275169524788856,-0.0840107008561491,0.0033897520361468,-0.1198839470744133,0.0081143751740455,-0.0429162755608558
1773257624581788700,0.10078857421875,0.0268622879624366,-0.1293593703627586,-0.0044799949582666,-0.1194040551781654,-0.0124764442443847,-0.039392415434122
1773257624591804700,0.1108046875,-0.0041302316725254,-0.0801595783859491,-0.0085403031997382,-0.1099287942051887,-0.0284535456448793,-0.0214682780206203
1773257624601819600,0.120819580078125,-0.0758826317191123,-0.031240649177134,-0.0013376783445477,-0.1048299744725227,-0.0497895330190658,0.0069402949884533
1773257624611835600,0.130835693359375,-0.0901940656661987,-0.0574210923552513,-0.0347415699701756,-0.1203058660030365,-0.0697363466024398,0.0335588566958904
1773257624621850600,0.1408505859375,-0.114520697671175,-0.1139917053610086,-0.0918769772518426,-0.1307809948921203,-0.0698403343558311,0.0560887306928634
1773257624631866600,0.15086669921875,-0.1152712237775325,-0.0647451516330242,-0.138786247138679,-0.126663476228714,-0.0523984916508197,0.0748251378536224
1773257624641881600,0.160881591796875,-0.0680798490136861,-0.0002504676297307,-0.1439365791065618,-0.1216780692338943,-0.0433400124311447,0.0856309160590171
1773257624651896800,0.170896728515625,0.0442114821702241,0.0031102409750223,-0.0976978654250502,-0.1064048409461975,-0.0389663018286228,0.0841741636395454
1773257624661912600,0.18091259765625,0.2177232979923486,0.0051177814051508,-0.0449368373027071,-0.0894323661923408,-0.0477158538997173,0.0677260756492614
1773257624671927800,0.190927734375,0.3720978671461343,-0.0139934540390968,-0.0703913042938336,-0.0822647362947464,-0.0729168131947517,0.0322818048298358
1773257624681943600,0.200943603515625,0.4370598764002323,-0.067209203658998,-0.0955039355773478,-0.0795945525169372,-0.0817419290542602,-0.0073184366337955
1773257624691958800,0.210958740234375,0.4203782061904668,-0.0852937264040112,-0.1217652254393324,-0.0837267115712165,-0.0701321437954902,-0.0376318655908107
1773257624701974500,0.220974609375,0.3412462172865867,-0.0947644423216581,-0.1780478883491829,-0.0861629843711853,-0.0554279126226902,-0.0491813980042934
1773257624711989800,0.23098974609375,0.2614630709975957,-0.0734071815162897,-0.2254428228611126,-0.0913180634379386,-0.0518475584685802,-0.0419463887810707
1773257624722004700,0.241004638671875,0.2374894902139901,-0.1258876025989651,-0.2563037885382771,-0.1126002371311187,-0.0724757984280586,-0.028027344495058
1773257624732020700,0.251020751953125,0.25934768627882,-0.199950909936428,-0.2587977973110973,-0.1359732002019882,-0.1017857566475868,-0.0263700596988201
1773257624742035700,0.26103564453125,0.3288262961745262,-0.2160831295698881,-0.2436103111818432,-0.148112416267395,-0.1212446764111518,-0.0365635752677917
1773257624752051700,0.2710517578125,0.3602665595769882,-0.177416129784286,-0.2100331818811595,-0.1519870460033416,-0.1375799626111984,-0.0625637471675872
1773257624762066700,0.281066650390625,0.2945025862902403,-0.1619414972767233,-0.1752824422238394,-0.1523295193910598,-0.1317815333604812,-0.0896987318992614
1773257624772082700,0.291082763671875,0.1504337225735187,-0.1292912735626101,-0.1763110180865973,-0.1510993987321853,-0.1085648983716964,-0.1017016023397445
1773257624782097700,0.30109765625,0.0173024324566125,-0.1311445002138614,-0.2226911130001768,-0.1610950976610183,-0.0793760418891906,-0.0994509309530258
1773257624792113700,0.31111376953125,-0.1588748031824827,-0.1374927001968026,-0.290905438581109,-0.1695274710655212,-0.0346921980381011,-0.0769528076052665
1773257624802129000,0.32112890625,-0.2770253817886114,-0.0949298620164394,-0.3624181846529245,-0.1752314865589141,0.0191230233758687,-0.0359147265553474
1773257624812143600,0.3311435546875,-0.2796288422852754,-0.0703574385568499,-0.3629877281691879,-0.1787479221820831,0.075880579650402,0.0081414123997092
1773257624822160000,0.341159912109375,-0.2200473570257425,-0.0563344661623239,-0.4016699255239218,-0.197166308760643,0.1104904860258102,0.0357235074043273
1773257624832174800,0.3511748046875,-0.0369511357784271,-0.0809720638126134,-0.523419149676524,-0.2234703600406646,0.098214641213417,0.0482635349035263
1773257624842190800,0.36119091796875,0.1323100368618965,-0.167296594569087,-0.6040502910969778,-0.2629585266113281,0.0719728618860244,0.0593381188809871
1773257624852205800,0.371205810546875,0.1969908910870552,-0.2649287012815475,-0.6668528207622468,-0.3035658597946167,0.0863672420382499,0.071749247610569
1773257624862221800,0.381221923828125,0.25020927105546,-0.1885489336952567,-0.7316063748974353,-0.3330852389335632,0.1063609719276428,0.0805658176541328
1773257624872236800,0.39123681640625,0.3792804721266031,-0.0926844211772084,-0.7282366062033921,-0.355445384979248,0.1037896946072578,0.0716479569673538
1773257624882251800,0.401251708984375,0.5137222603201865,-0.1109054297834634,-0.6631720864228904,-0.3764152228832245,0.0964719951152801,0.0400469489395618
1773257624892267800,0.411267822265625,0.5860925000041723,-0.1943532360598444,-0.6283860197238623,-0.4107620120048523,0.0878081992268562,0.00129316363018
1773257624902282800,0.42128271484375,0.4570324048489332,-0.2514297527611255,-0.7069760107055306,-0.4448281228542328,0.1407510489225387,-0.0237173829227685
1773257624912298800,0.431298828125,0.3505395308107137,-0.2262850823715329,-0.7937209588311612,-0.468901515007019,0.2496048361063003,-0.0483913049101829
1773257624922313700,0.441313720703125,0.2812245870441198,-0.1349383395388722,-0.8618983499351889,-0.4944868385791778,0.3726727664470672,-0.0897829234600067
1773257624932329700,0.451329833984375,0.1862742667615413,-0.0842579536154866,-0.9275450535178184,-0.5177202224731445,0.4998536109924316,-0.1282980889081955
1773257624942344700,0.4613447265625,0.0323152926713228,-0.0534226703688502,-0.94076036279127,-0.531295120716095,0.6487948298454285,-0.1490891426801681
1773257624952360700,0.471360595703125,-0.0315413856893777,-0.0477212438568472,-0.9858477510131894,-0.5512560606002808,0.7821483612060547,-0.1594672203063964
1773257624962375700,0.481375732421875,-0.05320844309628,-0.1093739824324846,-1.1192143111906945,-0.6150254607200623,0.8490691184997559,-0.176262691617012
1773257624972390700,0.491390625,-0.2667646845370531,-0.3225345025539398,-1.3417558231197295,-0.7325118780136108,0.8789184093475342,-0.1633961647748947
1773257624982406700,0.50140673828125,-0.7436667419821024,-0.4781462122872471,-1.6333606421418487,-0.8773800134658813,1.0014728307724,-0.099079318344593
1773257624992421600,0.511421630859375,-1.0189847353309391,-0.3277557443335652,-1.8224436827138064,-1.005695104598999,1.1797504425048828,-0.0008014818886294
1773257625002437600,0.521437744140625,-1.1043898131549357,-0.1372816877946257,-1.809022183343768,-1.100655198097229,1.2943378686904907,0.1189145967364311
1773257625012452600,0.53145263671875,-0.987048797366023,0.0961024129271507,-1.6810494450338185,-1.170442819595337,1.2811216115951538,0.2402897626161575
1773257625022468600,0.541468505859375,-0.8172340824961661,0.3912053031980991,-1.3919085319072009,-1.2097398042678833,1.1108354330062866,0.3510963022708893
1773257625032483600,0.551483642578125,-1.0048550876915454,0.4435103677138686,-1.041096248569712,-1.2605435848236084,0.9225947260856628,0.4627634286880493
1773257625042498600,0.56149853515625,-1.1079308467626572,0.6222665139302611,-1.064545732413977,-1.322350263595581,0.7427271008491516,0.5527124404907227
1773257625052514800,0.571514892578125,-0.7486340090006589,0.6657254241675138,-1.3013615611501037,-1.3553824424743652,0.5091100931167603,0.6222243905067444
1773257625062529500,0.581529541015625,0.0057131169497966,0.2937634583607316,-1.3859433398924768,-1.2796273231506348,0.0967582166194915,0.652233362197876
1773257625072545800,0.5915458984375,1.2082009007632732,0.5239668832197785,-1.359549984616041,-1.368308424949646,-0.1448578685522079,0.5963035225868225
1773257625082560800,0.601560791015625,1.648279248201847,-0.3101636812806129,-0.9185156516268848,-1.4144271612167358,-0.4522554278373718,0.5843660831451416
1773257625092576800,0.61157666015625,1.6786860769033431,-0.3715238666504621,-0.3259257524274289,-1.2922269105911257,-1.099270224571228,0.5807665586471558
