time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1773258445386658300,0.076658203125,0.0938677857428789,-0.1117746138334274,-0.0222386650160886,0.0044277440756559,0.0645952895283699,0.0930572524666786
1773258445396685300,0.086685302734375,0.0814624776780605,-0.1227500352255999,-0.0234376929417718,-0.0059210332110524,0.0803944841027259,0.0803550407290458
1773258445406711300,0.096711181640625,0.0638403117477893,-0.1142084168516099,0.0050793582240585,-0.0192741975188255,0.092094212770462,0.0614709481596946
1773258445416738600,0.106738525390625,0.0610667553812265,-0.0733724024638533,0.0373732519143261,-0.0342683270573616,0.1073770374059677,0.045765221118927
1773258445426765600,0.116765625,0.0627899259120225,-0.0672951283767819,0.0633496512871701,-0.045973390340805,0.1504544168710708,0.0438906662166118
1773258445436791300,0.126791259765625,0.1386398244053125,-0.0470718400374054,0.079714209238626,-0.0633446648716926,0.1761517822742462,0.0570964813232421
1773258445446818300,0.136818359375,0.1257061085522174,-0.0116110889472067,0.090605724340165,-0.0773837342858314,0.1888652443885803,0.0779508352279663
1773258445456844300,0.14684423828125,0.1023000985234975,-0.0436909654274582,0.0752738613041583,-0.0980887487530708,0.1997650265693664,0.103744089603424
1773258445466871600,0.15687158203125,0.0634895986139774,-0.0686854136914014,0.0941468949452042,-0.1214600577950477,0.2239430248737335,0.1371295154094696
1773258445476897500,0.1668974609375,0.0097281978100538,-0.0749273768208921,0.1015326486818026,-0.1401330679655075,0.2828010022640228,0.1767501533031463
1773258445486924300,0.17692431640625,0.018273323315382,-0.0044848903290927,0.0224047970969229,-0.1517236530780792,0.3921765387058258,0.2296008020639419
1773258445496950300,0.1869501953125,0.101620299565792,0.0179858846761286,-0.0548070282661821,-0.1705599278211593,0.4912112653255462,0.2940487563610077
1773258445506977300,0.196977294921875,0.0562497104883193,0.0514199522443115,0.0092241755443625,-0.1941582560539245,0.5647544264793396,0.3477813303470611
1773258445517004500,0.207004638671875,0.0417950686782598,0.1292230306319892,0.0191498686878941,-0.2045909315347671,0.6064898371696472,0.395309716463089
1773258445527030500,0.217030517578125,0.1351958214312791,0.1171348256923258,0.0213521645051427,-0.2307502627372741,0.5927029252052307,0.4042861461639404
1773258445537057300,0.227057373046875,0.0715384650349617,0.031228520347923,0.1455719982886686,-0.2484991699457168,0.5139857530593872,0.3669014871120453
1773258445547083300,0.237083251953125,-0.104024438098073,-0.0617822101742029,0.1508567337585613,-0.262941837310791,0.4139782786369324,0.293699562549591
1773258445557110300,0.2471103515625,-0.2973521305024624,-0.1617588341861963,0.1354846848426386,-0.2779455482959747,0.3866268098354339,0.2315246313810348
1773258445567136500,0.257136474609375,-0.2700520356446504,-0.2690378901660442,0.1817685528401285,-0.2731472849845886,0.4456628561019897,0.2156296819448471
1773258445577163500,0.26716357421875,-0.1193997018843889,-0.2205674353770911,0.0178667152758687,-0.263260543346405,0.6117005348205566,0.2329623401165008
1773258445587189500,0.277189453125,0.2318921085983514,0.0091185414791107,-0.2417822189718484,-0.2648025751113891,0.8392595052719116,0.2522405385971069
1773258445597216300,0.28721630859375,0.3359598013162613,0.1066096322856843,-0.2542830233003944,-0.2771623134613037,0.979401171207428,0.283576101064682
1773258445607243500,0.297243408203125,0.09535773203969,0.0331743937186896,-0.2380260813087225,-0.299261063337326,1.079332947731018,0.3130558431148529
1773258445617269500,0.30726953125,0.0925578721880912,-0.0909283712901175,-0.0944799262918531,-0.3365966975688934,1.096715211868286,0.3247883915901184
1773258445627296500,0.317296630859375,-0.1820908435970544,-0.2096403831712901,0.0086879680421203,-0.3712630569934845,1.0280064344406128,0.2992174923419952
1773258445637322500,0.327322509765625,-0.6126929221600294,-0.2782948172025382,-0.0435723805490881,-0.380522608757019,0.9628055691719056,0.2830345332622528
1773258445647349200,0.337349365234375,-0.6939017173379659,-0.2922695665411651,-0.1537362712502479,-0.3748532831668854,0.9823465943336488,0.314879834651947
1773258445657375200,0.347375244140625,-0.3104980278015136,-0.2018381849877536,-0.2393758884824812,-0.3514499366283417,0.9967572093009948,0.3962037265300751
1773258445667402500,0.357402587890625,-0.0387444489359855,-0.1369945414163172,-0.2828139020621776,-0.3311587572097778,0.9757468104362488,0.4891505241394043
1773258445677429500,0.367429443359375,-0.0798129569053649,-0.1511342720583081,-0.3100906160444021,-0.2949690818786621,0.998899519443512,0.5602209568023682
1773258445687455500,0.37745556640625,-0.1065051489979028,-0.194360688713938,-0.3470170557729899,-0.2661849856376648,1.0834670066833496,0.5925545692443848
1773258445697482200,0.387482177734375,-0.2069616654813289,-0.1849795507758855,-0.2076489170931279,-0.26994189620018,1.1650729179382324,0.6380800008773804
1773258445707508200,0.39750830078125,-0.2710848858237266,0.0548603019565343,-0.0886522430516779,-0.322064071893692,1.269441843032837,0.6907731294631958
1773258445717535500,0.407535400390625,-0.1486988616049289,0.3617930384919047,-0.0490356874562799,-0.4062612354755401,1.332726001739502,0.7540588974952698
1773258445727561500,0.4175615234375,-0.1739250727981328,0.4320858873799443,0.0037331951789557,-0.4856546819210052,1.3373618125915527,0.8245617747306824
1773258445737588500,0.42758837890625,-0.3279325622051954,0.4722209138914942,0.0881970466300845,-0.4259231686592102,1.1628254652023315,0.8997798562049866
1773258445747614500,0.437614501953125,-0.8612211082607507,0.5253434322699904,-0.5691175459362566,-0.5098918080329895,0.8923333883285522,0.9217299818992616
1773258445757641200,0.44764111328125,-1.3995406342208383,0.7299497667968273,0.0369479209080338,-0.6973282694816589,0.341305673122406,0.9274299144744872
1773258445767668500,0.45766845703125,-1.935515642881393,0.9583078560501336,0.2219672191724181,-0.931415855884552,-0.2782991230487823,0.8971267938613892
1773258445777694500,0.467694580078125,-2.0729659652411936,0.4089753531664609,0.3248623609796166,-1.1045700311660769,-0.7228550314903259,0.8452478647232056
1773258445787721500,0.477721435546875,-1.3521458458393811,-0.0746492905318737,0.1206108312398195,-1.1728529930114746,-0.8352344632148743,0.815514862537384
1773258445797747500,0.48774755859375,-0.046263154003024,-0.4223834085330367,-0.1739906853802502,-1.1029064655303955,-0.6569600701332092,0.7923014163970947
1773258445807774500,0.4977744140625,0.855377642929554,-0.6769166802674531,-0.5889693706147372,-0.9192324876785278,-0.3080273568630218,0.7782952785491943
1773258445817800400,0.507800537109375,1.285813132753968,-0.764044344100356,-0.7451997967682779,-0.7309703826904297,0.0850544273853302,0.7812759280204773
1773258445827827500,0.517827392578125,1.379024500414729,-0.5886494910106063,-0.2705839505642652,-0.5715529918670654,0.3781697154045105,0.7726070284843445
1773258445837854500,0.5278544921875,1.0227186611622572,-0.2662222482234239,0.0447618095293641,-0.4844692349433899,0.4505429863929748,0.7237278819084167
1773258445847880400,0.53788037109375,0.516962849676609,0.0905631912395358,0.3891773045018315,-0.4571037888526916,0.2860923707485199,0.6621642708778381
1773258445857907500,0.547907470703125,0.1444604933828115,0.0551338582009077,0.4804097733050584,-0.3821555078029632,-0.0518236272037029,0.5752224922180176
1773258445867933400,0.557933349609375,-0.4891261637240648,-0.1993625886544585,0.0294280467972159,-0.3075299859046936,-0.413519412279129,0.5039334893226624
1773258445877960400,0.56796044921875,-0.509555203768611,-0.1894645872354507,-0.0282093186572194,-0.2600660622119903,-0.809867262840271,0.4776435494422912
1773258445887986400,0.577986328125,-0.0919102219343185,0.037246027071774,-0.4601902843579649,-0.2908926606178283,-1.2151730060577393,0.3619194626808166
1773258445898013400,0.588013427734375,-0.5254501075148582,0.5856035474434494,-0.5705082696422934,-0.3558615446090698,-1.6424870491027832,0.1653342396020889
1773258445908039400,0.598039306640625,-0.8912667024344205,0.9578370236679912,-0.3252763486079871,-0.5809004902839661,-1.8347249031066892,-0.0626124441623687
1773258445918066400,0.60806640625,-0.9339011445462704,1.3935373021528124,0.9004391660578548,-0.9243305325508118,-1.923302173614502,-0.1592553555965423
1773258445928093400,0.618093505859375,-0.3845125275611877,1.5967074663966894,1.4973966128170488,-1.2224085330963137,-1.6654380559921265,-0.0660275816917419
1773258445938119400,0.628119384765625,0.6962427275061607,0.7881488577872514,1.433218155156076,-1.311762452125549,-0.9338290095329284,0.1522773206233978
1773258445948146400,0.638146484375,1.7244237457275389,-0.2804009957015514,0.5951050968907773,-1.2127833366394043,0.03585971519351,0.4747711420059204
1773258445958172400,0.64817236328125,2.457176294985413,-0.7817635406643152,-0.1786233136169612,-0.9393398761749268,0.8205609321594238,0.670869767665863
1773258445968199400,0.658199462890625,1.7016969501346348,-0.5332897150993346,-0.8146303297385573,-0.619034469127655,0.9464266896247864,0.6009589433670044
1773258445978225400,0.668225341796875,0.0058025487989187,0.4306438718780875,-0.8345072888582944,-0.393719881772995,0.3849273920059204,0.3559023141860962
1773258445988252400,0.67825244140625,-1.0321908383846283,1.1644856776773929,0.0881263194814324,-0.271607756614685,-0.3511133193969726,0.148112803697586
1773258445998279400,0.688279541015625,-0.6293745923697948,0.6882987827643752,1.261588207557797,-0.1097698807716369,-0.8057234287261963,0.0867064371705055
