time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1773258445026188500,0.0751884765625,0.0431470678091049,-0.0140511025104671,0.2940782233983278,0.1062722727656364,-0.1663334369659423,0.0357119590044021
1773258445036203500,0.08520361328125,0.0950274771720171,0.0146228379838168,0.1608439843636006,0.1093038395047187,-0.145684540271759,0.0195055082440376
1773258445046219500,0.095219482421875,0.0999234325200319,0.0143859604880213,-0.0384459043808281,0.0943187624216079,-0.1179117709398269,0.0063268560916185
1773258445056234500,0.105234375,0.1859212155401706,0.0052681496612727,-0.1843356999143958,0.0675534382462501,-0.0790426656603813,-0.0117184054106473
1773258445066250500,0.11525048828125,0.1883697777360677,-0.0294653831329196,-0.2692345452493056,0.0379361622035503,-0.0311518423259258,-0.0251351445913314
1773258445076265500,0.125265380859375,0.0344341845214366,-0.0823917213521897,-0.2875712526571005,0.0115259168669581,0.0184989087283611,-0.0285163577646017
1773258445086281500,0.135281494140625,-0.0834556973218917,-0.0910959098767489,-0.1487506283247843,-0.0057137901894748,0.023572763428092,-0.0153558142483234
1773258445096296400,0.14529638671875,-0.183095052203536,-0.0753151340294629,-0.0214046436110511,-0.0059024663642048,0.0086530270054936,0.0253986027091741
1773258445106312400,0.1553125,-0.29045594124794,-0.1216333792205899,-0.0915303923038765,-0.0109776519238948,-0.007051633670926,0.0601512566208839
1773258445116327400,0.165327392578125,-0.1747352201372385,-0.0139174661934375,-0.1118816909370943,0.0068443450145423,-0.0278068967163562,0.0698844268918037
1773258445126342700,0.1753427734375,0.0150479315280914,0.0623073300268501,-0.0273066341964527,0.0242595542222261,-0.0454751066863536,0.0581420212984085
1773258445136358400,0.1853583984375,0.0496492893099784,0.0589532703585922,-0.0477989122029393,0.0364164039492607,-0.0293978061527013,0.0452614240348339
1773258445146373600,0.19537353515625,0.0049579146683216,0.0027313246600329,-0.1052519340664148,0.0399570763111114,-0.0138334929943084,0.0423686988651752
1773258445156389600,0.2053896484375,0.0360872124254703,0.0014588935714215,-0.0909276406377554,0.0391313694417476,-0.0068987095728516,0.0419105216860771
