time,seconds_elapsed,z,y,x
1774472694441357000,0.067357177734375,-0.10614391447007655,-0.08563011875152587,0.39396841123588383
1774472694451375400,0.077375244140625,-0.10736498069763183,0.013401333364844321,0.438620038389042
1774472694461393200,0.08739306640625,-0.04077040180563926,0.15128975488096474,0.5879873738400637
1774472694471412200,0.097412109375,-0.029869653084874152,0.26200521505028007,0.774291743478924
1774472694481430000,0.107429931640625,-0.13649521359205244,0.35199031414091586,0.9863077697403728
1774472694491448000,0.117447998046875,-0.2747948462575674,0.2754477572083473,1.0486047975689172
1774472694501466000,0.127466064453125,-0.5354150366902352,0.29021511822938917,0.9495509144250303
1774472694511484200,0.137484130859375,-0.8773299470186233,0.3970107746064663,0.9906683030374348
1774472694521502000,0.147501953125,-1.218626433187723,0.36000177116096016,0.789873270427063
1774472694531520300,0.157520263671875,-1.2631155632555484,0.5298980268344283,0.5494989454917609
1774472694541538300,0.167538330078125,-1.0346855778098105,0.7750751489415765,0.451489968290925
1774472694551556000,0.17755615234375,-0.6541524752736091,0.7643827822744846,0.5689393398251384
1774472694561575200,0.1875751953125,-0.4819371290028095,0.3090153880283236,0.9509018906425684
1774472694571593000,0.197593017578125,-0.2859574607849121,0.08646013983488082,1.1640373493880032
1774472694581611300,0.207611328125,-0.24966625021994113,0.1029421958193183,1.0501159327842295
1774472694591629000,0.217629150390625,-0.4800023615479469,-0.05771598364859819,0.7856208006143569
1774472694601647000,0.227647216796875,-0.6541875465869903,-0.08681611366569995,0.5189782811522483
1774472694611665000,0.237664794921875,-0.5697399156183004,0.05854454342722892,0.2202848190434277
1774472694621683200,0.24768310546875,-0.13425298762321472,0.17832038514763116,0.1324253338046372
1774472694631701200,0.257701171875,0.1747176844805479,0.040024844135344025,0.32985359339565035
1774472694641719000,0.267718994140625,0.1571282517760992,-0.08643091374039649,0.5584449068829417
1774472694651737000,0.277737060546875,0.06963993793725967,0.0448690692961216,0.6609722382910549
1774472694661756200,0.287756103515625,-0.07493336817026137,0.21505320200026035,0.6096250590220094
1774472694671774200,0.297774169921875,0.11667524535655975,0.3744441380113363,0.5603397807188332
1774472694681792000,0.3077919921875,0.349490898540616,0.35817163312435146,0.7517170697078108
1774472694691810000,0.31781005859375,0.9664134210944175,0.5298562335193157,0.3256386060491204
1774472694701828400,0.327828369140625,1.0264520024716854,0.6252890766218304,-0.5316352258905768
1774472694711846100,0.33784619140625,0.7657564087152481,-0.21230682590156794,-0.4018041463628411
1774472694721864200,0.3478642578125,0.563485531398654,0.28514731344580646,-0.16908464702963827
1774472694731882000,0.357882080078125,0.2643827578365803,0.4742079960554838,-0.30832682124227284
1774472694741900300,0.367900390625,-0.1462573136717081,-0.7253533789172768,-0.7775812865436077
1774472694751918000,0.37791796875,0.1822550942480564,-0.23897505259662866,-1.2275380539178848
1774472694761937200,0.387937255859375,0.3816162215977907,0.02859481084346771,-0.9442404599919915
1774472694771955000,0.397954833984375,0.8492138596028089,0.1989627756819129,-0.843351981832087
1774472694781973200,0.40797314453125,1.2352934903502464,0.3096124771386385,-0.9803834942579269
1774472694791991300,0.4179912109375,1.0984376267522573,-0.303000073261559,0.3941539238706231
1774472694802009000,0.428009033203125,1.471950036871433,-0.3909720789641142,0.6529661880984902
1774472694812027100,0.438027099609375,2.1107716720223424,0.17615911546051502,-0.006767594438791275
1774472694822045200,0.448045166015625,2.9192028548598286,1.5856573723331093,-0.8338678219109773
1774472694832063200,0.458063232421875,3.057197367098927,2.1531424947619437,-0.9957346465162932
1774472694842081000,0.4680810546875,2.6988825261116025,1.6704285361677407,-0.49315688054487106
1774472694852100000,0.47810009765625,2.0836656384319068,0.9734832133501767,-0.12264789002537727
1774472694862118100,0.4881181640625,1.725697418925166,0.8013038151755929,0.439825760916993
1774472694872136200,0.49813623046875,0.6529512827903032,0.9660796590954065,1.1009143921293318
1774472694882154200,0.508154296875,-1.2393868971437214,0.6686947953671216,1.4098726431429385
1774472694892172000,0.518172119140625,-2.709595643305778,-0.31152123336941,1.8188889128416776
1774472694902190300,0.5281904296875,-3.1446453489273787,-0.624546587691456,2.1225233384840188
1774472694912208100,0.5382080078125,-3.1848961107730864,-1.3187471418455243,1.845755584718287
1774472694922226200,0.54822607421875,-2.562837394374609,-1.3873399088174103,1.4890160302236675
1774472694932244000,0.558243896484375,-2.339955690705776,-0.7336264094829559,0.9152833917073905
1774472694942263000,0.568262939453125,-2.0117489877343178,-0.003553893089294433,0.11423428194522857
1774472694952281300,0.57828125,-1.6110475419163703,0.9276574278511106,-0.15833002878129482
1774472694962299100,0.588299072265625,0.3539309268146753,0.6931579132333398,2.3229620319373905
1774472694972317200,0.598317138671875,3.3669062903493643,0.4703095273122191,2.2489918097108603
1774472694982334700,0.608334716796875,1.4429209262639284,1.523036373247206,2.5682886455178258
1774472694992352800,0.618352783203125,0.6646960811197757,0.6417080042421818,3.4689790098577737
1774472695002370600,0.62837060546875,-0.004115034103393554,-0.12657470808029175,1.6927620946593582
1774472695012388600,0.638388671875,1.2030524319589138,0.08776566947549581,-0.19472448052503166
1774472695022406700,0.64840673828125,1.4521522804677485,-0.38032238239496946,-0.7443863614935428
1774472695032425700,0.65842578125,1.2576520371526478,-0.4717325458526611,-1.447652923221886
1774472695042443500,0.668443603515625,0.6559925501823425,-1.0714952592909335,-0.10688092350773512
1774472695052461600,0.678461669921875,-0.09491232635974883,-0.8403750118479132,-0.07644348047226666
1774472695062479600,0.688479736328125,-0.3650117082774639,-0.29174130488336086,-0.055913098945096135
1774472695072497700,0.69849755859375,-0.6081658001244068,-0.227838449293375,0.24812457373589275
1774472695082515700,0.708515625,-0.8475736911803483,-0.4170204201951623,0.3453578903891146
1774472695092533500,0.718533447265625,-1.0688847845315932,-0.33708763630241156,-0.010053484241664409
1774472695102551800,0.7285517578125,-1.333428870409727,-0.3102665571331978,-0.07683364883363246
1774472695112569600,0.738569580078125,-1.4676438641101122,-0.21808365573734043,0.16606164594665168
1774472695122587600,0.748587646484375,-1.3087199610888958,0.09644494275450706,0.1513433847643435
1774472695132606700,0.758606689453125,-1.0082435610860585,0.1228270459845662,0.281808962803334
1774472695142624500,0.76862451171875,-0.7281704821646213,0.11071984408348798,0.343327115213871
1774472695152642800,0.778642822265625,-0.3870587049126625,0.009126432524621485,0.14359028641954064
1774472695162660600,0.78866064453125,0.15007599517703055,-0.16365882258862255,-0.058043023645877836
1774472695172678700,0.7986787109375,0.5857996545374393,-0.27336656702011825,-0.07597016387209296
1774472695182696700,0.80869677734375,0.7209159809917212,-0.3882429462611675,-0.10722791031450032
1774472695192714800,0.81871484375,0.7486930457115173,-0.26997750910371543,-0.07424582429751754
1774472695202732500,0.828732666015625,0.6783627874225377,-0.09143822050839662,0.10470233735963702
1774472695212751600,0.838751708984375,0.5961363396346568,-0.004683773902058601,0.24013503628671168
1774472695222769700,0.848769775390625,0.3745072663754225,0.062329322662949556,0.0524685845144093
1774472695232787700,0.85878759765625,-0.03347381505668163,-0.03183481567800045,0.523322447836399
1774472695242805800,0.8688056640625,-0.2946814499884844,0.239269067107141,0.3997890071481466
1774472695252823600,0.878823486328125,-0.29545243436098095,0.25437252821475265,0.5368507685817778
1774472695262841600,0.888841552734375,-0.19390344646573066,0.2098980111941695,0.5972901858448982
1774472695272859600,0.898859619140625,-0.08871464076340198,0.10811638358682393,0.4171269493095576
1774472695282877700,0.908877685546875,0.047072716820240015,-0.15519436110407114,0.11309577943459152
1774472695292895500,0.9188955078125,0.2790595179647207,-0.32253625611960884,-0.04743599717468023
1774472695302913800,0.928913818359375,0.5895505315035581,-0.308126914756,0.11019377438277006
1774472695312932600,0.9389326171875,0.6914946561962366,-0.12803045984655617,0.6383189463257789
1774472695322950700,0.94895068359375,0.3735515730857849,0.17527122671008108,1.1564959940977393
1774472695332968700,0.95896875,0.02229191130697727,0.2582917474851012,1.0361280317030845
1774472695342986500,0.968986572265625,-0.16663842292129993,0.05141162280738353,0.6834225550301373
1774472695353004800,0.9790048828125,-0.05820552073121071,-0.0698299075514078,0.5515386346258223
1774472695363022600,0.989022705078125,0.3146913878381252,-0.08350070550739765,0.5519238345511257
1774472695373040600,0.99904052734375,0.6375538071721791,-0.14559855750203132,0.6891787804692984
1774472695383058400,1.009058349609375,1.1217349157094956,0.4128668076470494,-0.6825400731071829
1774472695393076700,1.01907666015625,0.6255448049485683,0.1986900962203741,0.7387235864914953
1774472695403095800,1.029095703125,1.0206278263628483,-0.30479747807234525,0.7106912318363785
1774472695413113600,1.039113525390625,1.271777593138814,-0.1491866451218724,0.10227700990885495
1774472695423131600,1.049131591796875,0.824105137309432,-0.3338505540773272,0.05853036877140402
1774472695433149700,1.059149658203125,0.20653847163319586,-0.7193181904062629,-0.002683978386968374
1774472695443167700,1.069167724609375,0.5106342311769724,0.5186906963825225,-1.2930046516932547
1774472695453185500,1.079185546875,1.6632020920455455,1.463417332456261,-1.7971153263203798
1774472695463203600,1.08920361328125,1.1867413486272096,-0.23401392305791377,-0.5097634396918118
1774472695473221600,1.0992216796875,0.3807902921676635,-1.174211245138943,-0.488160679692775
1774472695483239700,1.10923974609375,-0.2606342189580202,-1.465638954028487,-0.49244858614504333
1774472695493258800,1.1192587890625,-0.7123305234760046,-0.9729005911566316,-1.0377953803934157
1774472695503276500,1.129276611328125,-1.2270873875409365,0.14313216738849877,-1.5032562986306846
1774472695513294600,1.139294677734375,-1.6611872450917957,0.4940240187682211,-1.5524835631363092
1774472695523312600,1.149312744140625,-1.75702194699347,0.26139585098028184,-0.8406473990485072
1774472695533330700,1.15933056640625,-1.120566456452012,0.7860249975010752,-0.4787772036671638
1774472695543348500,1.169348388671875,-0.7855787150382996,0.5494919312290847,-0.24169556360170244
1774472695553366800,1.17936669921875,-0.45876375868618485,0.6276634045377373,-0.44027226257547736
1774472695563384600,1.189384521484375,-0.5434072044879198,0.4510021847739815,-1.0803409021127968
1774472695573402600,1.199402587890625,-0.8962924216419458,0.022851298755407333,-1.6354818720795212
1774472695583421700,1.209421630859375,-1.183810555872321,-0.19346213243901728,-2.184949545650184
1774472695593439500,1.219439453125,-1.3031161497324704,-0.25755671120882034,-1.9664232607118783
1774472695603457800,1.229457763671875,-1.161568328925967,-0.039161213043332095,-1.598011096341163
1774472695613475600,1.2394755859375,-0.7077817741304635,0.1372226510837674,-1.4289511453613637
1774472695623493600,1.24949365234375,-0.2106587664335966,-0.017610183231532572,-1.0816216626383364
1774472695633511400,1.259511474609375,0.646685208132863,0.4649330949708819,-0.7477051306527107
1774472695643529700,1.26952978515625,1.40257780995965,0.5186065252304077,-0.17099817076707258
1774472695653547500,1.279547607421875,1.6997884861648083,-0.003663198682665825,-0.14240253793969748
1774472695663565600,1.289565673828125,0.9439338782608508,-0.7663426841706037,-0.6881923997804522
1774472695673583900,1.299583984375,0.36994039685130115,-1.000717257234454,-1.1331667025670409
1774472695683602700,1.309602783203125,0.3189659964174032,-0.9314815161839127,-1.2431453728944062
1774472695693620700,1.319620849609375,0.7622095298886299,-0.4529197088330984,-0.8014980225734413
1774472695703638500,1.329638427734375,0.7390653856664896,-0.1854442456781864,-0.35064744816459714
1774472695713656600,1.339656494140625,0.4378612559109926,-0.3946250485137105,0.1441537289885804
1774472695723674600,1.349674560546875,0.6077338384479284,-0.39890024161487814,0.6085099373869598
1774472695733692700,1.359692626953125,0.6014852994471788,-0.32120237716734407,0.6165685945495962
1774472695743710500,1.36971044921875,0.13999825327694415,-0.4154612080544233,0.953680561575666
1774472695753728500,1.379728515625,-0.20521336050927638,-0.13137304827272892,1.3377616389170288
1774472695763746800,1.389746826171875,-0.27357202646434303,0.33052316322028635,1.7203221556276083
1774472695773765600,1.399765625,-0.44662616164684293,0.6592267097979784,1.7295137623429298
1774472695783783700,1.40978369140625,-0.796129919669032,0.7436348855391144,0.9563150017324834
