time,seconds_elapsed,z,y,x
1773256914103116000,0.082115966796875,-0.03601297814548016,-0.1472138837441802,-0.060974035596475004
1773256914113142000,0.09214208984375,-0.16390169143378733,-0.2377041558779776,-0.03751013963436708
1773256914123168000,0.10216796875,-0.19695698881745338,-0.238819569773972,-0.012894205826614052
1773256914133194000,0.112194091796875,-0.0664881959080696,-0.14360314590111373,-0.018765070621389896
1773256914143220000,0.122219970703125,0.08280395541489124,0.009192921889573335,-0.028221392687503247
1773256914153246000,0.132245849609375,0.17095453255474566,0.12787468476295472,0.00022005422515794634
1773256914163272200,0.142272216796875,0.19590251132845876,0.14265592817887662,0.030290125252958384
1773256914173298200,0.152298095703125,0.16084814908206463,0.0931919323079288,0.022267452719155697
1773256914183324200,0.16232421875,0.06396423038840293,0.0414355877161026,0.022632103046774862
1773256914193350100,0.17235009765625,-0.01270166066288948,-0.007843260846287012,0.024072730309143663
1773256914203376000,0.182376220703125,-0.035437808606028555,-0.06153729550242424,-0.012678718178719281
1773256914213402000,0.192402099609375,-0.01673719978928566,-0.09436360643580555,-0.04363837672369554
1773256914223428000,0.202427978515625,0.009379238241910934,-0.1041162080347538,-0.03583343859380111
1773256914233454000,0.2124541015625,0.026023499050736427,-0.056920887748152016,-0.027746523451060056
1773256914243480000,0.22247998046875,0.049748658031225204,0.041208062570542096,0.01651667064009234
1773256914253506000,0.232506103515625,0.0824918207257986,0.05735474912077188,0.026614359349664298
1773256914263532000,0.242531982421875,0.08724573725461959,0.04447437089011073,0.005237590126227587
1773256914273558000,0.25255810546875,0.08718845410943031,0.027923341322690247,-0.012981171724013984
1773256914283584000,0.262583984375,0.0466466003626585,-0.014222878880798815,-0.015008932958263903
1773256914293610000,0.27260986328125,-0.0034703064590692516,-0.03756634506732225,-0.00956871466571465
1773256914303636000,0.282635986328125,-0.010433131209015846,-0.052811698863655325,-0.007649637970328331
1773256914313662000,0.292661865234375,-0.005020458510518073,-0.04246814563423395,-0.013711915417667477
1773256914323688000,0.30268798828125,0.037517537489533424,-0.015679799690842627,-0.0031156660688109695
1773256914333714000,0.3127138671875,0.06250935540497303,0.019051906472444532,-0.0040460970530286425
1773256914343740000,0.322739990234375,0.07451251240968704,0.029884266132116317,0.0031688027618452905
1773256914353766000,0.332765869140625,0.06041793608367443,0.02637713479399681,0.005053977187629789
